index,title,partner,product_type,enrollment,coursera_subject,FL_category,duration,rating,level
6923,Основы микроэкономики (Microeconomics Principles),HSE University,Course,23k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
6924,Teach English Now! Lesson Design and Assessment,Arizona State University,Course,51k,Social Sciences,politics_and_society,1-3 Months,4.9,Mixed
6925,Возможно ли воспитать детей «правильно»?,HSE University,Course,15k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6926,Sustentabilidad y Economías Sociales,Universidad de Chile,Course,33k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6927,"Competencias Laborales: Perfiles, Evaluación y Capacitación.",Universidad de Chile,Course,35k,Social Sciences,politics_and_society,1-3 Months,4.4,Intermediate
6928,Reclaiming the Street for Livable Urban Spaces,University of Amsterdam,Course,5k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
6929,Introducción a la producción audiovisual,Universidad Nacional Autónoma de México,Course,73k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6930,International Water Law,University of Geneva,Course,17k,Social Sciences,politics_and_society,1-3 Months,4.6,Intermediate
6931,Cómo hacer una tesis,Universidad Nacional Autónoma de México,Course,220k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6932,Anticorrupción: Introducción a conceptos y perspectiva práctica,Universidad Nacional Autónoma de México,Course,29k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6933,Cultures et pédagogies,University of Geneva,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6934,Queering the Schoolhouse: LGBTQ+ Inclusion for Educators,University of Colorado System,Course,3.5k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6935,Assessment in Higher Education: Professional Development for Teachers,Erasmus University Rotterdam,Course,12k,Social Sciences,politics_and_society,1-3 Months,4.8,Intermediate
6936,Hot Topics in Criminal Justice,Vanderbilt University,Course,14k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
6937,Interactive Teaching（インタラクティブ・ティーチング）,The University of Tokyo,Course,0,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6938,Introdução à Análise Macroeconômica,Universidade de São Paulo,Course,16k,Social Sciences,politics_and_society,1-3 Months,4.8,Intermediate
6939,Network Dynamics of Social Behavior,University of Pennsylvania,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
6940,Atrévete a innovar tu enseñanza con pensamiento de diseño,Universidad Nacional Autónoma de México,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
6941,DDHH y democracia: una visión desde América Latina,Universidad de los Andes,Course,4.6k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
6942,Ciudades en crisis y nuevas políticas urbanas,Universitat Autònoma de Barcelona,Course,9k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6943,Sustainable Development in the 21st Century with Ban Ki-moon,Yonsei University,Course,12k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6944,Blended Learning: Personalizing Education for Students,New Teacher Center,Course,12k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6945,Constitutional Struggles in the Muslim World,University of Copenhagen,Course,33k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6946,Geopolitics of Europe,Sciences Po,Course,28k,Social Sciences,politics_and_society,1-3 Months,4.4,Mixed
6947,Russia and Nuclear Arms Control,Saint Petersburg State University,Course,3.5k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
6948,Arts and Culture Strategy,University of Pennsylvania,Course,19k,Social Sciences,politics_and_society,1-3 Months,4.7,Mixed
6949,Организационные практики и инструменты в работе лидера образовательной организации,HSE University,Course,2k,Social Sciences,politics_and_society,1-3 Months,4.8,Intermediate
6950,Communication theory: bridging academia and practice,HSE University,Course,16k,Social Sciences,politics_and_society,1-3 Months,4.7,Intermediate
6951,Diseño instruccional para el aprendizaje activo,Tecnológico de Monterrey,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6952,Objetivos de desarrollo sostenible para América Latina y el Caribe,Universidad de los Andes,Course,17k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
6953,Microeconomics: When Markets Fail,University of Pennsylvania,Course,28k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6954,Право интеллектуальной собственности в цифровую эпоху,Saint Petersburg State University,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6955,Teaching Character and Creating Positive Classrooms,Relay Graduate School of Education,Course,69k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6956,Genomics for Law,University of Illinois at Urbana-Champaign,Course,5.6k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6957,From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement,Emory University,Course,15k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6958,Migrations internationales : un enjeu mondial,Sciences Po,Course,6.9k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6959,Gestion et Politique de l'eau,University of Geneva,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.6,Mixed
6960,Foundations of Teaching for Learning: Developing Relationships,Commonwealth Education Trust,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6961,The Korean Economic Development,Yonsei University,Course,13k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6962,Basics of Inclusive Design for Online Education,University of Colorado Boulder,Course,11k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6963,Social Pedagogy across Europe,Universitat Autònoma de Barcelona,Course,3k,Social Sciences,politics_and_society,1-3 Months,4.5,Intermediate
6964,"Linguistic Diversity, What for?",Universitat Autònoma de Barcelona,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6965,Understanding Korean Politics,Yonsei University,Course,17k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6966,Economie du sol et de l'immobilier II,École Polytechnique Fédérale de Lausanne,Course,3.9k,Social Sciences,politics_and_society,1-3 Months,4.8,Intermediate
6967,La science forensique au tribunal: témoin digne de foi ?,University of Lausanne,Course,0,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6968,Disability Inclusion in Education: Building Systems of Support,University of Cape Town,Course,9.4k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6969,Public Health in Humanitarian Crises 1,Johns Hopkins University,Course,15k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6970,Serious Gaming,Erasmus University Rotterdam,Course,19k,Social Sciences,politics_and_society,1-3 Months,4.5,Mixed
6971,"Gender, Family, and Social Change in Contemporary South Korea",Yonsei University,Course,17k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6972,"Les alliances qui changent les territoires : partenariats entre acteurs publics, acteurs privés et structures d'intérêt général pour le bien commun",ESSEC Business School,Course,5.7k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
6973,Как читать фотографию,National Research Tomsk State University,Course,6.5k,Social Sciences,politics_and_society,1-3 Months,4.1,Intermediate
6974,El desafío de Innovar en la Educación Superior,Universidad de Chile,Course,26k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6975,Introdução à Economia do Trabalho: Teorias e Políticas,Universidade Estadual de Campinas,Course,6.4k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6976,Acuerdos globales para el desarrollo sostenible,Universidad Nacional Autónoma de México,Course,18k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6977,Foundations of Virtual Instruction,"University of California, Irvine",Course,32k,Social Sciences,politics_and_society,1-3 Months,4.4,Mixed
6978,Usos didácticos del cine: Introducción al análisis,Universidad Nacional Autónoma de México,Course,24k,Social Sciences,politics_and_society,1-3 Months,4.7,Intermediate
6979,Sexualidad y educación,Universidad de los Andes,Course,32k,Social Sciences,politics_and_society,1-3 Months,4.8,Intermediate
6980,Animals and Society,University of Colorado Boulder,Specialization,3.8k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6981,Geopolítica y gobernanza global: riesgos y oportunidades,ESADE Business and Law School,Course,44k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6982,Understanding economic policymaking,IE Business School,Course,52k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6983,Teaching Popular Music in the Classroom,Berklee College of Music,Course,4.4k,Social Sciences,politics_and_society,1-3 Months,4.6,Intermediate
6984,Advertising and Society,Duke University,Course,24k,Social Sciences,politics_and_society,1-3 Months,4.7,Mixed
6985,Global Health Diplomacy,The State University of New York,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
6986,Political Geography and the Modern World,HSE University,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6987,Innovación Educativa,Tecnológico de Monterrey,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6988,Studying Cities: Social Science Methods for Urban Research,Erasmus University Rotterdam,Course,9.9k,Social Sciences,politics_and_society,1-3 Months,4.7,Mixed
6989,Qualitative Comparative Analysis (QCA),Erasmus University Rotterdam,Course,6.8k,Social Sciences,politics_and_society,1-3 Months,4.8,Beginner
6990,"Genre : quels enjeux ? Violences, globalisation, biomédecine, sexualités.",University of Geneva,Course,8.4k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
6991,Foundations of Teaching for Learning: Planning for Teaching and Learning,Commonwealth Education Trust,Course,18k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
6992,"Taiwan Law in Focus: Economy, Society and Democracy",National Taiwan University,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6993,Economics and Policies of Climate Change,EDHEC Business School,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6994,The Teacher's Social and Emotional Learning,University of Colorado Boulder,Course,12k,Social Sciences,politics_and_society,1-3 Months,4.7,Advanced
6995,История экономической мысли (History of Economic Thought),HSE University,Course,19k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
6996,Криминология,Saint Petersburg State University,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
6997,Умная аналитика в управлении образованием,HSE University,Course,2.9k,Social Sciences,politics_and_society,1-3 Months,5,Intermediate
6998,Уголовный процесс,Saint Petersburg State University,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Intermediate
6999,Международные финансы,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),Course,3k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
7000,Seguridad hídrica,Universidad Nacional Autónoma de México,Course,10k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
7001,Housing Justice: A View from Indian Cities,Indian Institute for Human Settlements,Course,0,Social Sciences,politics_and_society,1-3 Months,0,Beginner
7002,Юридическое оформление инвестиционных идей,HSE University,Course,4.4k,Social Sciences,politics_and_society,1-3 Months,4.7,Mixed
7003,Online education: The foundations of online teaching,Macquarie University,Course,0,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
7004,Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,University of Manchester,Course,16k,Social Sciences,politics_and_society,1-3 Months,4.7,Beginner
7005,Understanding Violence,Emory University,Course,27k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
7006,Powerful Tools for Teaching and Learning: Web 2.0 Tools,University of Houston,Course,32k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
7007,ICT in Primary Education: Transforming children's learning across the curriculum,University of London,Course,12k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
7008,Copyright for Educators & Librarians,Duke University,Course,15k,Social Sciences,politics_and_society,1-3 Months,4.8,Mixed
7009,La formación del pensamiento crítico en la era digital,Universitat Autònoma de Barcelona,Course,0,Social Sciences,politics_and_society,1-3 Months,5,Beginner
7010,Chemerinsky on Constitutional Law – Individual Rights and Liberties,"University of California, Irvine",Course,8.7k,Social Sciences,politics_and_society,1-3 Months,4.9,Beginner
7011,Corporate governance. Mitos y realidades,Universitat Autònoma de Barcelona,Course,6.6k,Social Sciences,politics_and_society,1-3 Months,4.6,Beginner
7012,"Constructivism and Mathematics, Science, and Technology Education",University of Illinois at Urbana-Champaign,Course,3k,Social Sciences,politics_and_society,1-3 Months,4.7,Mixed
7013,Открытые образовательные ресурсы:шведский стол преподавателя,National Research Tomsk State University,Course,1.8k,Social Sciences,politics_and_society,1-3 Months,4.5,Beginner
7014,African cities : An Introduction to Urban Planning,École Polytechnique Fédérale de Lausanne,Course,4.3k,Social Sciences,politics_and_society,1-3 Months,4.7,Intermediate
