index,title,partner,product_type,enrollment,coursera_subject,FL_category,duration,rating,level
3868,"Aprendiendo Python con textos, números y ecuaciones",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.8,Beginner
3869,"Compare Inline, Internal, and External CSS",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.9,Intermediate
3870,How to Create Text Effects in GIMP,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.8,Intermediate
3871,iPad Music Player in XD,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.6,Intermediate
3872,Process Student Details using Inheritance in Java,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.3,Intermediate
3873,Getting Started with Blazor WASM,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,4.6,Intermediate
3874,JavaScript Decision Programming with If-Else,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3875,Create an FPS Weapon in Unity (Part 2 - Firing Effects),Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3876,Create an FPS Weapon in Unity (Part 3 -Damage Effects),Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3877,Create a Coin Pick-Up and Spending Mechanics in Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3878,Creando simulaciones con python,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3879,Create Geometric Vector Patterns with Inkscape,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3880,Create a Dialog Box in Unity Part 2 - Visual Effects (TMP),Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3881,Getting Started with Version Control in RStudio,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3882,Master How to Manage Linux Applications,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3883,Apply advanced testing for your Django web application,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Advanced
3884,Create a Dialog Box in Unity Part 3 - Versatile and Reusable,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3885,Crea una página web interactiva con JavaScript,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3886,Apply basic testing for your Django web application,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3887,Make a Postage Calculator with Scala,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3888,Create User Journey Maps with Loops in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3889,Build Responsive CSS3 Flexbox Holy Grail Layout,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3890,Perform basic data analysis tasks using Java streams,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3891,Baking Lights for Better Performance in Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3892,Webpage Design with Wireframes in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3893,Creación de diagramas de clases UML en GenMyModel,Universidad de los Andes,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3894,Create Jumping Mechanics with C# in Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3895,Agrega estilo a una página HTML usando CSS,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3896,Master the Bezier Pen Tool in Inkscape,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3897,Build a Guessing Game in C# on Linux,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3898,Build Responsive Image Gallery UI using CSS3 Flexbox,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3899,Draw an Isometric Sign Post with Inkscape,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3900,Make Continuous Improvements with Retrospective Maps in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3901,Import Any Asset from Anywhere Into Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3902,Configurer et sécuriser un serveur de fichiers sous Linux,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3903,How to Use RapidAPI,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3904,Test Your Build in the Debugger with IntelliJ IDEA,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3905,Decision Control Constructs in C# on Linux,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3906,Test Accessibility of your Design with A11ygator,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3907,Introduction to Unity Cinemachine,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3908,Create Landscapes in Unity Part 2 - Trees and Wind,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3909,Lucidchart: Mapas conceptuales y mentales dinámicos.,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3910,Build a Scoring Mechanic with C# in Unity - Shooting Targets,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3911,Make an Action Bar in Unity Part 1 - Modular Action System,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3912,Usando Azure Blockchain Workbench,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3913,Identify One Source of Truth with a Project Wall in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3914,لعبة الثعبان عن طريق python:استخدم pygame لتصنع لعبتك الخاصة,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3915,Comandos prácticos del editor de texto Vim,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3916,Crie sua primeira página web em HTML,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3917,"Installer, configurer et sécuriser un registre Docker privé",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3918,Creando tu primera app móvil con Outsystems,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3919,"Crea ambientes MERN (MongoDB, Express, React, Node) en Linux",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3920,Gain Actionable Feedback with a 4Ls Retrospective in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3921,"Conociendo Canva, tu nueva herramienta de diseño favorita",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3922,React: Desarrolla un Blog con Props,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3923,Bases y primeros pasos en R,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3924,Look Mock Analyze to Find Strengths & Weaknesses in Miro,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3925,Cómo trabajar con mapas en R,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3926,بناء لعبة pong باستخدام لغة C++,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3927,Analizando imágenes con Amazon Rekognition,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3928,Create Interactive Doors with Hinge Joints in Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3929,Create a Simple Checkpoint System with C# in Unity,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3930,Facebook Business pour les débutants,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3931,"Le Où, Pourquoi et Comment des Fonctions Lambda en Python",Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3932,Utilisation et gestion des pointeurs avec la Programmation C,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3933,استخدام وإدارة المؤشرات في لغة البرمجة سي,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3934,A simple course rater with JavaFX choice box and text area,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3935,Gestion de la mémoire avec la programmation C,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3936,Crie designs e protótipos de alta fidelidade com Figma,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3937,Vue d’ensemble sur la visualisation de données avec Canva,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Beginner
3938,Create a JavaFX movie rater with titled panes and accordion,Coursera Project Network,Guided Project,0,Computer Science,it_and_computer_science,Less Than 2 Hours,0,Intermediate
3939,Google UX Design,Google,Professional Certificate,310k,Computer Science,it_and_computer_science,3+ Months,4.8,Beginner
3940,Python for Everybody,University of Michigan,Specialization,2.6m,Computer Science,it_and_computer_science,3+ Months,4.8,Beginner
3941,Developing Applications with Google Cloud,Google Cloud,Specialization,570k,Computer Science,it_and_computer_science,3+ Months,4.7,Intermediate
3942,Digital Product Management,University of Virginia,Specialization,270k,Computer Science,it_and_computer_science,3+ Months,4.7,Beginner
3943,Blockchain Revolution,INSEAD,Specialization,63k,Computer Science,it_and_computer_science,3+ Months,4.7,Beginner
3944,Modern Application Development with Python on AWS,Amazon Web Services,Specialization,120k,Computer Science,it_and_computer_science,3+ Months,4.7,Beginner
3945,Algorithms,Stanford University,Specialization,220k,Computer Science,it_and_computer_science,3+ Months,4.8,Intermediate
3946,Modern Application Development with Node.js on AWS,Amazon Web Services,Specialization,64k,Computer Science,it_and_computer_science,3+ Months,4.8,Beginner
3947,Modern Application Development with Java on AWS,Amazon Web Services,Specialization,64k,Computer Science,it_and_computer_science,3+ Months,4.8,Beginner
3948,Modern Application Development with .NET on AWS,Amazon Web Services,Specialization,59k,Computer Science,it_and_computer_science,3+ Months,4.8,Beginner
3949,Blockchain,University at Buffalo,Specialization,170k,Computer Science,it_and_computer_science,3+ Months,4.6,Intermediate
